,Name,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,metascore,userscore
4951,Etrian Odyssey Untold: The Millennium Girl,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,80.0,8.2
4952,Hey Arnold! The Movie,Platform,THQ,0.19,0.07,0.0,0.0,0.26,,
4953,TouchMaster 3(Others sales),Puzzle,Warner Bros. Interactive Entertainment,0.0,0.24,0.0,0.02,0.26,,
4954,Super Robot Taisen R,Strategy,Banpresto,0.0,0.0,0.25,0.01,0.26,,
4955,Army Men: Sarge's War,Shooter,Global Star,0.21,0.05,0.0,0.0,0.26,45.666666666666664,7.05
4956,SD Gundam G Generation: Cross Drive,Strategy,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,,
4957,Rune: Viking Warlord,Action,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,53.0,7.8
4958,The Great Escape,Action,SCi,0.15000000000000002,0.08,0.0,0.02,0.26,56.0,7.6000000000000005
4959,Aikatsu! 2-nin no My Princess,Action,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,,
4960,NCAA Gamebreaker,Sports,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,,
4961,Zoo Tycoon 2: Ultimate Collection,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26,,
4962,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,Role-Playing,Hudson Soft,0.0,0.0,0.26,0.0,0.26,,
4963,Rugrats: I Gotta Go Party,Action,THQ,0.19,0.07,0.0,0.0,0.26,,
4964,Legaia 2: Duel Saga,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26,67.0,8.2
4965,Tomb Raider: Underworld (Others sales),Adventure,Eidos Interactive,0.0,0.21,0.0,0.04,0.26,,
4966,Power Gig: Rise of the SixString,Misc,Unknown,0.24,0.0,0.0,0.02,0.26,36.0,2.25
4967,Blitz: The League II,Sports,Midway Games,0.19,0.04,0.0,0.03,0.26,65.0,7.55
4968,NHL Rock the Rink,Sports,Electronic Arts,0.14,0.1,0.0,0.02,0.26,,
4969,Tomba!,Platform,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,,
4970,Desert Falcon,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,,
4971,Command & Conquer 3: Kane's Wrath,Strategy,Electronic Arts,0.16,0.06999999999999999,0.0,0.02,0.26,76.0,7.75
4972,Second Sight,Adventure,Codemasters,0.16,0.08,0.0,0.02,0.26,75.25,7.85
4973,Sengoku Basara 2,Action,Capcom,0.0,0.0,0.26,0.0,0.26,,
4974,Drakan: The Ancients' Gates,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,78.0,8.8
4975,Formula One 2001,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,73.0,6.5
4976,The Backyardigans,Adventure,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,,
4977,Sengoku Basara: Battle Heroes,Action,Capcom,0.0,0.0,0.26,0.0,0.26,,
4978,Super Monkey Ball Adventure,Platform,Sega,0.18,0.06,0.0,0.01,0.26,53.333333333333336,6.733333333333333
4979,Babysitting Mania,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26,,
4980,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,Action,THQ,0.19,0.07,0.0,0.0,0.26,55.0,4.6
4981,We Cheer 2,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26,64.0,7.3
4982,Petz: Crazy Monkeyz,Simulation,Ubisoft,0.23,0.0,0.0,0.02,0.26,,
4983,Pocket Fighter,Fighting,Virgin Interactive,0.06,0.04,0.15,0.01,0.26,,
4984,The Croods: Prehistoric Party!,Misc,D3Publisher,0.08,0.14,0.0,0.02,0.26,,
4985,Metroid Prime Pinball,Misc,Nintendo,0.21,0.0,0.02,0.02,0.26,79.0,7.9
4986,Driven,Racing,BAM! Entertainment,0.16,0.09,0.0,0.02,0.26,53.666666666666664,5.2
4987,Armored Core: Nexus,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,73.0,8.1
4988,DS Bungaku Zenshuu,Misc,Nintendo,0.0,0.0,0.26,0.0,0.26,,
4989,Eat Lead: The Return of Matt Hazard,Shooter,D3Publisher,0.19,0.03,0.0,0.02,0.26,52.0,6.45
4990,King of Fighters: Maximum Impact,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,64.0,7.1
4991,Nancy Drew: The Mystery of the Clue Bender Society,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,46.0,3.1
4992,King's Field II,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26,,
4993,Reload: Target Down,Shooter,Mastiff,0.25,0.0,0.0,0.02,0.26,,
4994,Silent Hunter 5: Battle of the Atlantic,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.26,62.0,3.6
4995,Marvel Super Heroes vs. Street Fighter,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26,,
4996,Classic NES Series: Bomberman,Action,Nintendo,0.1,0.04,0.11,0.01,0.26,,
4997,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.26,,
4998,NBA ShootOut 2004,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,58.0,7.8
4999,RealSports Football,Sports,Atari,0.24,0.01,0.0,0.0,0.26,,
5000,Dora the Explorer: The Search for Pirate Pig's Treasure,Adventure,NewKidCo,0.19,0.07,0.0,0.0,0.26,,
5001,Polarium,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26,73.0,8.4
5002,Outlaw Volleyball,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,77.0,7.4
5003,Bust A Groove 2,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26,66.0,8.6
5004,Tokyo Jungle,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26,74.0,8.1
5005,Gundam Battle Universe,Fighting,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,,
5006,Riding Spirits,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,59.0,8.5
5007,McGrath Vs. Pastrana Freestyle Motocross,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26,,
5008,Ace Attorney Investigations 2,Adventure,Capcom,0.0,0.0,0.26,0.0,0.26,,
5009,The House of the Dead 2,Shooter,Sega,0.0,0.0,0.26,0.0,0.26,,
5010,Leisure Suit Larry: Box Office Bust,Adventure,Codemasters,0.2,0.04,0.0,0.02,0.26,20.666666666666668,2.1999999999999997
5011,Daisy Fuentes Pilates,Sports,505 Games,0.17,0.06,0.0,0.02,0.26,,
5012,Bionicle: Matoran Adventures,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,,
5013,Phantasy Star Universe: Ambition of the Illuminus,Role-Playing,Sega,0.1,0.08,0.05,0.03,0.26,,
5014,Karaoke Joysound Wii,Misc,Hudson Soft,0.01,0.0,0.25,0.0,0.26,,
5015,Flushed Away,Platform,D3Publisher,0.21,0.03,0.0,0.01,0.26,45.0,5.05
5016,Hatsune Miku: Project Diva,Misc,Sega,0.0,0.0,0.26,0.0,0.26,,
5017,Oddworld: Stranger's Wrath,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,88.0,7.8999999999999995
5018,The Legend of Heroes VII: The Trail of Blue,Role-Playing,Falcom Corporation,0.0,0.0,0.26,0.0,0.26,,
5019,Pirates of the Caribbean: The Legend of Jack Sparrow,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.25,50.0,6.25
5020,Butt Ugly Martians: B.K.M. Battles,Action,Vivendi Games,0.18,0.07,0.0,0.0,0.25,,
5021,Driver '76,Racing,Ubisoft,0.03,0.14,0.0,0.08,0.25,57.0,7.4
5022,Power Pro Kun Pocket 2,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.0,0.25,,
5023,Devil Kings,Action,Capcom,0.03,0.03,0.18,0.01,0.25,64.0,7.4
5024,Porky's,Action,20th Century Fox Video Games,0.23,0.01,0.0,0.0,0.25,,
5025,Army Men: Soldiers of Misfortune,Shooter,Zoo Games,0.22999999999999998,0.0,0.0,0.02,0.25,35.0,2.5
5026,Imagine: Zookeeper,Simulation,Ubisoft,0.16,0.06,0.0,0.02,0.25,,
5027,NBA Courtside 2 featuring Kobe Bryant,Sports,Nintendo,0.2,0.05,0.0,0.0,0.25,,
5028,NBA Courtside 2002,Sports,Nintendo,0.19,0.05,0.0,0.01,0.25,71.0,7.3
5029,Fit in Six,Sports,Ubisoft,0.22999999999999998,0.0,0.0,0.02,0.25,,
5030,Zoo Resort 3D,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25,,
5031,Littlest Pet Shop: Country Friends,Simulation,Electronic Arts,0.23,0.0,0.0,0.02,0.25,,
5032,Summon Night 4,Role-Playing,Banpresto,0.0,0.0,0.25,0.0,0.25,,
5033,NBA in the Zone 2000,Sports,Konami Digital Entertainment,0.16,0.08,0.0,0.01,0.25,,
5034,Exhibition,Misc,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25,,
5035,Dune 2000,Strategy,Electronic Arts,0.14,0.09,0.0,0.02,0.25,,
5036,Power Rangers: Super Legends,Action,Disney Interactive Studios,0.15000000000000002,0.09,0.0,0.03,0.25,,
5037,Classic NES Series: Xevious,Shooter,Nintendo,0.08,0.03,0.12,0.01,0.25,,
5038,WRC: World Rally Championship,Racing,Sony Computer Entertainment,0.12,0.09,0.0,0.03,0.25,,
5039,Crusaders of Might and Magic,Role-Playing,3DO,0.14,0.1,0.0,0.02,0.25,,
5040,Dr. Muto,Platform,Midway Games,0.14,0.08,0.0,0.02,0.25,66.5,7.2
5041,Rogue Warrior,Shooter,Bethesda Softworks,0.2,0.03,0.0,0.02,0.25,28.0,3.1
5042,WipEout XL,Racing,Psygnosis,0.14,0.1,0.0,0.02,0.25,,
5043,Amped 2,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,80.0,7.7
5044,WipEout Fusion,Racing,Sony Computer Entertainment,0.12,0.1,0.0,0.03,0.25,,
5045,Medabots AX: Metabee,Role-Playing,Natsume,0.18,0.07,0.0,0.0,0.25,,
5046,Rugby World Cup 2015,Sports,Ubisoft,0.0,0.21,0.0,0.03,0.25,25.0,3.766666666666667
5047,Horse Life Adventures,Simulation,Deep Silver,0.21000000000000002,0.02,0.0,0.02,0.25,,
5048,Medal of Honor European Assault,Shooter,Electronic Arts,0.19,0.05,0.0,0.01,0.25,,
5049,America's Army: Rise of a Soldier,Shooter,Ubisoft,0.19,0.05,0.0,0.01,0.25,70.0,7.4
5050,F1 Pole Position 64,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25,,
5051,Cradle of Rome,Puzzle,Rising Star Games,0.06,0.16,0.0,0.03,0.25,,
5052,F1 2000,Racing,Electronic Arts,0.14,0.09,0.0,0.02,0.25,,
5053,Midway's Greatest Arcade Hits,Misc,Midway Games,0.18,0.07,0.0,0.0,0.25,48.0,7.5
5054,Samurai Shodown II,Fighting,SNK,0.0,0.0,0.25,0.0,0.25,72.0,7.5
5055,Golden Nugget Casino,Misc,Majesco Entertainment,0.18,0.07,0.0,0.0,0.25,,
5056,We Love Golf!,Sports,Capcom,0.2,0.01,0.03,0.02,0.25,75.0,6.0
5057,Sentimental Graffiti,Adventure,NEC Interchannel,0.0,0.0,0.25,0.0,0.25,,
5058,Science Papa,Misc,Activision,0.21,0.02,0.0,0.02,0.25,,
5059,Commandos 2: Men of Courage,Strategy,Eidos Interactive,0.14,0.09000000000000001,0.0,0.02,0.25,73.66666666666667,7.7
5060,Men of Valor,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25,72.0,6.6
5061,Evil Zone,Fighting,Titus,0.14,0.1,0.0,0.02,0.25,,
5062,Warriors: Legends of Troy,Action,Tecmo Koei,0.06,0.09,0.08,0.03,0.25,49.0,7.35
5063,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,Sports,Axela,0.0,0.0,0.24,0.02,0.25,,
5064,Resident Evil Archives: Resident Evil Zero,Action,Capcom,0.14,0.04,0.06,0.02,0.25,62.0,8.8
5065,Classic NES Series: Excitebike,Racing,Nintendo,0.11,0.04,0.1,0.01,0.25,66.0,7.8
5066,Animal Paradise,Simulation,Empire Interactive,0.09,0.14,0.0,0.02,0.25,49.0,7.5
5067,Cartoon Network Collection: Game Boy Advance Video Volume 1,Misc,Unknown,0.18,0.07,0.0,0.0,0.25,,
5068,Caesars Palace II,Misc,Interplay,0.14,0.09,0.0,0.02,0.25,,
5069,Nobunaga no Yabou: Souzou,Strategy,Tecmo Koei,0.0,0.0,0.25,0.0,0.25,,
5070,U-Sing: Girls Night,Misc,Mindscape,0.0,0.21,0.0,0.04,0.25,,
5071,Dynasty Warriors 6 (JP sales),Action,Tecmo Koei,0.0,0.0,0.25,0.0,0.25,,
5072,Imagine: Ballet Star,Simulation,Ubisoft,0.23,0.01,0.0,0.02,0.25,,
5073,Final Fantasy XI: Chains of Promathia,Role-Playing,Square Enix,0.12,0.09,0.0,0.03,0.25,75.0,8.45
5074,Ultimate Fighting Championship,Fighting,Ubisoft,0.14,0.09,0.0,0.02,0.25,70.5,7.15
5075,Project Overkill,Shooter,Konami Digital Entertainment,0.14,0.09,0.0,0.02,0.25,,
5076,Spy Kids Challenger,Platform,Disney Interactive Studios,0.18,0.07,0.0,0.0,0.25,,
5077,MRC: Multi-Racing Championship,Racing,Ocean,0.2,0.05,0.0,0.0,0.25,,
5078,IHRA Professional Drag Racing 2005,Racing,Bethesda Softworks,0.13,0.08,0.0,0.02,0.25,,
5079,Puzzle Challenge: Crosswords and More!,Puzzle,Crave Entertainment,0.22,0.01,0.0,0.01,0.25,,
5080,Puzzle Kingdoms,Puzzle,Zoo Digital Publishing,0.22999999999999998,0.0,0.0,0.02,0.25,63.5,6.25
5081,Worms 3D,Strategy,Sega,0.15,0.07,0.0,0.02,0.25,70.5,7.75
5082,Disney's A Christmas Carol,Adventure,Disney Interactive Studios,0.22,0.01,0.0,0.02,0.25,66.0,6.4
5083,A. IV Evolution: A Ressha de Ikou 4,Strategy,ArtDink,0.0,0.0,0.24,0.02,0.25,,
5084,Wasteland 2,Role-Playing,Deep Silver,0.13,0.06999999999999999,0.01,0.03,0.25,81.0,7.2
5085,Percy Jackson and the Olympians: The Lightning Thief,Role-Playing,Activision,0.22,0.01,0.0,0.02,0.25,56.0,6.7
5086,Sorry! / Aggravation / Scrabble Junior,Misc,Zoo Digital Publishing,0.18,0.07,0.0,0.0,0.25,,
5087,Hybrid Heaven,Role-Playing,Konami Digital Entertainment,0.16,0.04,0.05,0.0,0.25,,
5088,MotoGP '07,Racing,THQ,0.23,0.0,0.0,0.02,0.25,78.0,6.9
5089,Choro Q2,Racing,Takara,0.0,0.0,0.23,0.02,0.25,,
5090,Marie no Atelier: Salburg no Renkinjutsushi,Role-Playing,Gust,0.0,0.0,0.23,0.02,0.25,,
5091,Far Cry Instincts Predator,Shooter,Ubisoft,0.2,0.03,0.0,0.02,0.25,78.0,6.5
5092,Earth Defense Force 2: Invaders from Planet Space,Action,D3Publisher,0.04,0.01,0.18000000000000002,0.02,0.25,,
5093,Anno 2205,Strategy,Ubisoft,0.02,0.22,0.0,0.01,0.25,72.0,6.1
5094,Fox Sports College Hoops '99,Sports,Fox Interactive,0.2,0.05,0.0,0.0,0.25,,
5095,NFL Head Coach 09,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.25,65.5,7.65
5096,The Suite Life of Zack & Cody: Tipton Trouble,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25,,
5097,Bomberman Generation,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25,81.0,8.3
5098,Kidou Senshi Gundam: Giren no Yabou,Strategy,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25,,
5099,Terminator 3: The Redemption,Shooter,Atari,0.15,0.06999999999999999,0.0,0.02,0.25,67.33333333333333,7.650000000000001
5100,Tennis no Oji-Sama: Genius Boys Academy,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25,,
5101,Jumping Flash! 2,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25,,
5102,Tearaway Unfolded,Platform,Sony Computer Entertainment,0.09,0.12,0.0,0.04,0.25,81.0,7.9
5103,Fuse (Insomniac),Shooter,Electronic Arts,0.14,0.08,0.0,0.03,0.25,,
5104,Disgaea 2: Dark Hero Days,Role-Playing,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25,83.0,8.2
5105,The Legend of Legacy,Role-Playing,FuRyu,0.11,0.02,0.1,0.01,0.25,67.0,7.1
5106,Journey,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0.0,0.06,0.25,92.0,8.4
5107,The Outfit,Action,THQ,0.21,0.02,0.0,0.02,0.25,70.0,7.6
5108,Bomberman Tournament,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25,,
5109,Billy Hatcher and the Giant Egg,Platform,Sega,0.19,0.05,0.0,0.01,0.25,71.0,8.5
5110,Dood's Big Adventure,Platform,THQ,0.22,0.01,0.0,0.02,0.25,,
5111,TV Superstars,Misc,Sony Computer Entertainment,0.07,0.13,0.0,0.05,0.25,56.0,4.9
5112,Super Street Fighter II: Turbo Revival,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25,84.0,7.4
5113,Freshly-Picked: Tingle's Rosy Rupeeland,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,0.25,,
5114,Gex 64: Enter the Gecko,Action,GT Interactive,0.2,0.05,0.0,0.0,0.25,,
5115,Surfing H3O,Sports,Take-Two Interactive,0.12,0.1,0.0,0.03,0.25,46.0,3.6
5116,L.A. Noire: The Complete Edition,Adventure,Take-Two Interactive,0.08,0.13,0.0,0.04,0.25,83.0,8.200000000000001
5117,Netsu Chu! Pro Yakyuu 2002,Sports,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25,,
5118,Galactic Attack,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25,,
5119,K-ON! Houkago Live!!,Misc,Sega,0.0,0.0,0.25,0.0,0.25,,
5120,Blaster Master: Blasting Again,Shooter,Sunsoft,0.14,0.1,0.0,0.02,0.25,,
5121,Don King Presents: Prizefighter,Sports,Take-Two Interactive,0.14,0.08,0.0,0.02,0.25,56.0,6.4
5122,SBK 2011: FIM Superbike World Championship,Racing,Black Bean Games,0.01,0.19,0.0,0.05,0.24000000000000002,,
5123,Capcom Fighting Evolution,Fighting,Capcom,0.13,0.09,0.0,0.03,0.24000000000000002,59.0,6.1
5124,James Cameron's Dark Angel,Action,Universal Interactive,0.13,0.09000000000000001,0.0,0.02,0.24000000000000002,47.5,7.4
5125,Ratchet & Clank: Full Frontal Assault,Adventure,Sony Computer Entertainment,0.2,0.01,0.0,0.02,0.24000000000000002,64.0,5.65
5126,Ar tonelico Qoga: Knell of Ar Ciel,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24,61.0,7.8
5127,Disney Stitch Jam,Misc,Disney Interactive Studios,0.08,0.0,0.16,0.0,0.24,,
5128,ESPN Winter X Games: Snowboarding 2002,Sports,Konami Digital Entertainment,0.12000000000000001,0.09,0.0,0.03,0.24,,
5129,Front Mission: Gun Hazard,Role-Playing,SquareSoft,0.0,0.0,0.24,0.0,0.24,,
5130,Jimmie Johnson's Anything With an Engine,Racing,Konami Digital Entertainment,0.22000000000000003,0.0,0.0,0.03,0.24,66.0,7.650000000000001
5131,Boogie SuperStar,Misc,Electronic Arts,0.2,0.02,0.0,0.02,0.24,,
5132,Spawn the Eternal,Action,Sony Computer Entertainment,0.14,0.09,0.0,0.02,0.24,,
5133,Gallop Racer (JP),Sports,Tecmo Koei,0.04,0.03,0.16,0.02,0.24,,
5134,NHRA Championship Drag Racing,Racing,ValuSoft,0.12,0.09,0.0,0.03,0.24,,
5135,Final Fantasy Fables: Chocobo Tales,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24,75.0,7.2
5136,Harvest Moon: Another Wonderful Life,Role-Playing,Marvelous Interactive,0.19,0.05,0.0,0.01,0.24,70.0,8.6
5137,Polly Pocket: Super Splash Island,Action,Knowledge Adventure,0.17,0.06,0.0,0.0,0.24,,
5138,World Soccer Winning Eleven 7,Sports,Konami Digital Entertainment,0.12,0.09,0.0,0.03,0.24,,
5139,Valhalla Knights,Role-Playing,Rising Star Games,0.15,0.0,0.07,0.01,0.24,53.0,7.7
5140,Front Line,Action,Taito,0.22,0.01,0.0,0.0,0.24,,
5141,Ms. Pac-Man: Maze Madness / Pac-Man World,Puzzle,Namco Bandai Games,0.17,0.06,0.0,0.0,0.24,,
5142,Jikkyou Powerful Pro Yakyuu 2001,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.02,0.24,,
5143,PGA Tour 96,Sports,Electronic Arts,0.13,0.09,0.0,0.02,0.24,,
5144,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,Misc,Sega,0.0,0.0,0.24,0.0,0.24,,
5145,DK: King of Swing,Platform,Nintendo,0.17,0.06,0.0,0.0,0.24,70.0,5.7
5146,That's So Raven: Psychic on the Scene,Adventure,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.24,,
5147,Space Invaders Extreme,Shooter,Square Enix,0.18,0.02,0.02,0.02,0.24,82.0,7.575
5148,Dreamcast Collection,Misc,Sega,0.16,0.07,0.0,0.02,0.24,53.0,6.4
5149,Ace Combat: Assault Horizon Legacy,Simulation,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24,71.0,7.4
5150,Panzer General,Strategy,Mindscape,0.14,0.09,0.0,0.02,0.24,,
5151,Wild 9,Action,Interplay,0.13,0.09,0.0,0.02,0.24,,
5152,Sakura Wars: Atsuki Chishio Ni,Role-Playing,Sega,0.0,0.0,0.24,0.0,0.24,,
5153,Stella Glow,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24,79.0,8.4
5154,"What Did I Do to Deserve This, My Lord!? 2",Role-Playing,Nippon Ichi Software,0.05,0.0,0.18,0.01,0.24,73.0,8.2
5155,Dora the Explorer: Super Star Adventures,Adventure,Game Factory,0.17,0.06,0.0,0.0,0.24,,
5156,Dream Salon,Misc,Zoo Digital Publishing,0.22999999999999998,0.0,0.0,0.01,0.24,,
5157,Imagine: Teacher Class Trip,Adventure,Ubisoft,0.1,0.12,0.0,0.02,0.24,,
5158,Battlestar Galactica,Shooter,Vivendi Games,0.14,0.08,0.0,0.02,0.24,57.25,6.275
5159,Grease Dance,Misc,505 Games,0.16,0.05,0.0,0.02,0.24,,
5160,Dora's Big Birthday Adventure,Misc,Take-Two Interactive,0.2,0.03,0.0,0.02,0.24,,
5161,Densetsu no Stafi 3,Platform,Nintendo,0.0,0.0,0.23,0.01,0.24,,
5162,PDC World Championship Darts: Pro Tour,Sports,O-Games,0.0,0.21,0.0,0.04,0.24,,
5163,Lucky Luke,Platform,Ocean,0.13,0.09,0.0,0.02,0.24,,
5164,Midway Arcade Treasures: Extended Play,Misc,Midway Games,0.21,0.01,0.0,0.02,0.24,63.0,7.8
5165,Luminous Arc,Role-Playing,Rising Star Games,0.16,0.0,0.06,0.01,0.24,70.0,7.0
5166,Lunar Knights,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24,82.0,7.8
5167,Lunar: Silver Star Harmony,Role-Playing,GungHo,0.19,0.0,0.03,0.02,0.24,80.0,8.1
5168,Game & Wario,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24,61.0,6.7
5169,MLB,Sports,Sony Computer Entertainment,0.23,0.0,0.0,0.02,0.24,80.0,7.9
5170,Checkers,Misc,Atari,0.22,0.01,0.0,0.0,0.24,,
5171,Sands of Destruction,Role-Playing,Sega,0.09,0.0,0.13,0.01,0.24,63.0,7.9
5172,Mobile Suit Gundam Battlefield Record U.C.0081,Action,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24,,
5173,Angry Birds,Puzzle,Focus Home Interactive,0.0,0.18,0.0,0.05,0.24,77.0,5.35
5174,The History Channel: Battle for the Pacific,Shooter,Activision,0.22000000000000003,0.0,0.0,0.02,0.24,37.666666666666664,3.9799999999999995
5175,Killer7,Action,Capcom,0.16,0.06,0.0,0.01,0.24,74.0,8.733333333333333
5176,Galaga: Destination Earth,Shooter,Hasbro Interactive,0.13,0.09,0.0,0.02,0.24,59.0,6.95
5177,G-Police,Action,Psygnosis,0.13,0.09,0.0,0.02,0.24,,
5178,Dokapon Kingdom,Role-Playing,Sting,0.16999999999999998,0.04,0.02,0.02,0.24,67.0,7.75
5179,Genma Onimusha,Action,Capcom,0.14,0.04,0.05,0.01,0.24,83.0,8.6
5180,Corpse Party: Blood Drive,Adventure,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24,60.0,8.3
5181,Amazing Adventures: The Forgotten Ruins,Adventure,PopCap Games,0.13,0.08,0.0,0.02,0.24,,
5182,Jewels of the Tropical Lost Island,Puzzle,Storm City Games,0.11,0.1,0.0,0.02,0.24,,
5183,Dark Cavern,Shooter,Mattel Interactive,0.22,0.01,0.0,0.0,0.24,,
5184,Sega Soccer Slam,Sports,Sega,0.15,0.07,0.0,0.02,0.24,76.66666666666667,8.05
5185,Avalon Code,Role-Playing,Rising Star Games,0.11,0.0,0.12,0.01,0.24,71.0,7.8
5186,Sherlock Holmes and the Mystery of Osborne House,Adventure,Focus Home Interactive,0.07,0.14,0.0,0.03,0.24,,
5187,Azurik: Rise of Perathia,Action,Microsoft Game Studios,0.18,0.05,0.0,0.01,0.24,52.0,7.9
5188,All Grown Up!: Game Boy Advance Video Volume 1,Misc,Unknown,0.17,0.06,0.0,0.0,0.24,,
5189,Covert Ops: Nuclear Dawn,Action,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.24,,
5190,The Godfather (US & Others sales),Action,Electronic Arts,0.2,0.02,0.0,0.02,0.24,,
5191,The Price is Right: Decades,Misc,Ubisoft,0.22999999999999998,0.0,0.0,0.02,0.24,,
5192,Megamind: Mega Team Unite,Adventure,THQ,0.16,0.06,0.0,0.02,0.24,,
5193,Hello Kitty Seasons,Adventure,Namco Bandai Games,0.16,0.06,0.0,0.02,0.24,,
5194,K-1 Revenge,Fighting,Xing Entertainment,0.04,0.03,0.16,0.02,0.24,,
5195,Namco Tennis Smash Court,Sports,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.24,,
5196,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,Role-Playing,Bethesda Softworks,0.16,0.06,0.0,0.02,0.24,,
5197,Shadow Hearts: Covenant,Role-Playing,Midway Games,0.12,0.09,0.0,0.03,0.24,85.0,8.8
5198,Road Rash 64,Racing,THQ,0.19,0.05,0.0,0.0,0.24,,
5199,Midway's Greatest Arcade Hits Volume 1,Misc,Midway Games,0.19,0.05,0.0,0.0,0.24,59.0,7.2
5200,Chibi-Robo! Zip Lash,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24,59.0,5.2
5201,BlazBlue: Continuum Shift II,Fighting,PQube,0.08,0.03,0.11000000000000001,0.02,0.24,70.5,6.55
5202,Nintendo Presents: Crossword Collection,Puzzle,Nintendo,0.0,0.21,0.0,0.02,0.24,,
5203,Digimon World: Data Squad,Role-Playing,Namco Bandai Games,0.12,0.09,0.0,0.03,0.24,,
5204,Onechanbara Z2: Chaos,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24,57.0,5.95
5205,JASF: Jane's Advanced Strike Fighters,Simulation,Deep Silver,0.15,0.06,0.0,0.03,0.24,44.666666666666664,4.3
5206,Deca Sports 3,Sports,Hudson Soft,0.15,0.07,0.0,0.02,0.24,,
